id,name,type,dTime,energy_power
1002,Solar Energy PV,photovoltaics,20210524-10:00,10.4
1003,Giant Wind Power,wind_power,20210524-10:00,8.799999999999999
1004,City consumption,consumption,20210524-10:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-11:00,8.0
1002,Solar Energy PV,photovoltaics,20210524-11:00,10.4
1003,Giant Wind Power,wind_power,20210524-11:00,8.799999999999999
1004,City consumption,consumption,20210524-11:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-12:00,8.8
1002,Solar Energy PV,photovoltaics,20210524-12:00,9.600000000000001
1003,Giant Wind Power,wind_power,20210524-12:00,8.799999999999999
1004,City consumption,consumption,20210524-12:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-13:00,9.600000000000001
1002,Solar Energy PV,photovoltaics,20210524-13:00,8.0
1003,Giant Wind Power,wind_power,20210524-13:00,8.799999999999999
1004,City consumption,consumption,20210524-13:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-14:00,9.600000000000001
1002,Solar Energy PV,photovoltaics,20210524-14:00,8.0
1003,Giant Wind Power,wind_power,20210524-14:00,8.799999999999999
1004,City consumption,consumption,20210524-14:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-15:00,8.8
1002,Solar Energy PV,photovoltaics,20210524-15:00,8.0
1003,Giant Wind Power,wind_power,20210524-15:00,8.799999999999999
1004,City consumption,consumption,20210524-15:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210524-16:00,8.8
1002,Solar Energy PV,photovoltaics,20210524-16:00,6.4
1003,Giant Wind Power,wind_power,20210524-16:00,8.799999999999999
1004,City consumption,consumption,20210524-16:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210524-17:00,8.0
1002,Solar Energy PV,photovoltaics,20210524-17:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210524-17:00,8.799999999999999
1004,City consumption,consumption,20210524-17:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210524-18:00,6.4
1002,Solar Energy PV,photovoltaics,20210524-18:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210524-18:00,8.799999999999999
1004,City consumption,consumption,20210524-18:00,-22.8
1001,Photovoltaics Tech,photovoltaics,20210524-19:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210524-19:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210524-19:00,8.799999999999999
1004,City consumption,consumption,20210524-19:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210524-20:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210524-20:00,4.0
1003,Giant Wind Power,wind_power,20210524-20:00,8.799999999999999
1004,City consumption,consumption,20210524-20:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210524-21:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210524-21:00,4.0
1003,Giant Wind Power,wind_power,20210524-21:00,8.799999999999999
1004,City consumption,consumption,20210524-21:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210524-22:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210524-22:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210524-22:00,8.799999999999999
1004,City consumption,consumption,20210524-22:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210524-23:00,4.0
1002,Solar Energy PV,photovoltaics,20210524-23:00,4.0
1003,Giant Wind Power,wind_power,20210524-23:00,8.799999999999999
1004,City consumption,consumption,20210524-23:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210525-00:00,3.5
1002,Solar Energy PV,photovoltaics,20210525-00:00,3.5
1003,Giant Wind Power,wind_power,20210525-00:00,9.1
1004,City consumption,consumption,20210525-00:00,-18.7
1001,Photovoltaics Tech,photovoltaics,20210525-01:00,3.5
1002,Solar Energy PV,photovoltaics,20210525-01:00,3.5
1003,Giant Wind Power,wind_power,20210525-01:00,9.1
1004,City consumption,consumption,20210525-01:00,-18.2
1001,Photovoltaics Tech,photovoltaics,20210525-02:00,3.5
1002,Solar Energy PV,photovoltaics,20210525-02:00,4.300000000000001
1003,Giant Wind Power,wind_power,20210525-02:00,9.1
1004,City consumption,consumption,20210525-02:00,-18.2
1001,Photovoltaics Tech,photovoltaics,20210525-03:00,4.300000000000001
1002,Solar Energy PV,photovoltaics,20210525-03:00,4.300000000000001
1003,Giant Wind Power,wind_power,20210525-03:00,9.1
1004,City consumption,consumption,20210525-03:00,-19.7
1001,Photovoltaics Tech,photovoltaics,20210525-04:00,4.300000000000001
1002,Solar Energy PV,photovoltaics,20210525-04:00,5.1000000000000005
1003,Giant Wind Power,wind_power,20210525-04:00,9.1
1004,City consumption,consumption,20210525-04:00,-20.7
1001,Photovoltaics Tech,photovoltaics,20210525-05:00,4.300000000000001
1002,Solar Energy PV,photovoltaics,20210525-05:00,5.1000000000000005
1003,Giant Wind Power,wind_power,20210525-05:00,9.1
1004,City consumption,consumption,20210525-05:00,-21.7
1001,Photovoltaics Tech,photovoltaics,20210525-06:00,5.1000000000000005
1002,Solar Energy PV,photovoltaics,20210525-06:00,5.1000000000000005
1003,Giant Wind Power,wind_power,20210525-06:00,9.1
1004,City consumption,consumption,20210525-06:00,-21.7
1001,Photovoltaics Tech,photovoltaics,20210525-07:00,5.1000000000000005
1002,Solar Energy PV,photovoltaics,20210525-07:00,5.9
1003,Giant Wind Power,wind_power,20210525-07:00,9.1
1004,City consumption,consumption,20210525-07:00,-22.7
1001,Photovoltaics Tech,photovoltaics,20210525-08:00,5.9
1002,Solar Energy PV,photovoltaics,20210525-08:00,6.7
1003,Giant Wind Power,wind_power,20210525-08:00,9.1
1004,City consumption,consumption,20210525-08:00,-23.7
1001,Photovoltaics Tech,photovoltaics,20210525-09:00,6.7
1002,Solar Energy PV,photovoltaics,20210525-09:00,8.3
1003,Giant Wind Power,wind_power,20210525-09:00,9.1
1004,City consumption,consumption,20210525-09:00,-24.2
1001,Photovoltaics Tech,photovoltaics,20210525-10:00,7.5
1002,Solar Energy PV,photovoltaics,20210525-10:00,9.9
1003,Giant Wind Power,wind_power,20210525-10:00,9.1
1004,City consumption,consumption,20210525-10:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-11:00,7.5
1002,Solar Energy PV,photovoltaics,20210525-11:00,9.9
1003,Giant Wind Power,wind_power,20210525-11:00,9.1
1004,City consumption,consumption,20210525-11:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-12:00,8.3
1002,Solar Energy PV,photovoltaics,20210525-12:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210525-12:00,9.1
1004,City consumption,consumption,20210525-12:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-13:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210525-13:00,7.5
1003,Giant Wind Power,wind_power,20210525-13:00,9.1
1004,City consumption,consumption,20210525-13:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-14:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210525-14:00,7.5
1003,Giant Wind Power,wind_power,20210525-14:00,9.1
1004,City consumption,consumption,20210525-14:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-15:00,8.3
1002,Solar Energy PV,photovoltaics,20210525-15:00,7.5
1003,Giant Wind Power,wind_power,20210525-15:00,9.1
1004,City consumption,consumption,20210525-15:00,-25.7
1001,Photovoltaics Tech,photovoltaics,20210525-16:00,8.3
1002,Solar Energy PV,photovoltaics,20210525-16:00,5.9
1003,Giant Wind Power,wind_power,20210525-16:00,9.1
1004,City consumption,consumption,20210525-16:00,-24.7
1001,Photovoltaics Tech,photovoltaics,20210525-17:00,7.5
1002,Solar Energy PV,photovoltaics,20210525-17:00,4.300000000000001
1003,Giant Wind Power,wind_power,20210525-17:00,9.1
1004,City consumption,consumption,20210525-17:00,-23.7
1001,Photovoltaics Tech,photovoltaics,20210525-18:00,5.9
1002,Solar Energy PV,photovoltaics,20210525-18:00,5.1000000000000005
1003,Giant Wind Power,wind_power,20210525-18:00,9.1
1004,City consumption,consumption,20210525-18:00,-22.7
1001,Photovoltaics Tech,photovoltaics,20210525-19:00,5.1000000000000005
1002,Solar Energy PV,photovoltaics,20210525-19:00,5.1000000000000005
1003,Giant Wind Power,wind_power,20210525-19:00,9.1
1004,City consumption,consumption,20210525-19:00,-24.7
1001,Photovoltaics Tech,photovoltaics,20210525-20:00,5.1000000000000005
1002,Solar Energy PV,photovoltaics,20210525-20:00,3.5
1003,Giant Wind Power,wind_power,20210525-20:00,9.1
1004,City consumption,consumption,20210525-20:00,-24.7
1001,Photovoltaics Tech,photovoltaics,20210525-21:00,4.300000000000001
1002,Solar Energy PV,photovoltaics,20210525-21:00,3.5
1003,Giant Wind Power,wind_power,20210525-21:00,9.1
1004,City consumption,consumption,20210525-21:00,-24.7
1001,Photovoltaics Tech,photovoltaics,20210525-22:00,4.300000000000001
1002,Solar Energy PV,photovoltaics,20210525-22:00,4.300000000000001
1003,Giant Wind Power,wind_power,20210525-22:00,9.1
1004,City consumption,consumption,20210525-22:00,-23.7
1001,Photovoltaics Tech,photovoltaics,20210525-23:00,3.5
1002,Solar Energy PV,photovoltaics,20210525-23:00,3.5
1003,Giant Wind Power,wind_power,20210525-23:00,9.1
1004,City consumption,consumption,20210525-23:00,-21.7
1001,Photovoltaics Tech,photovoltaics,20210526-00:00,7.5
1002,Solar Energy PV,photovoltaics,20210526-00:00,7.5
1003,Giant Wind Power,wind_power,20210526-00:00,6.7
1004,City consumption,consumption,20210526-00:00,-19.5
1001,Photovoltaics Tech,photovoltaics,20210526-01:00,7.5
1002,Solar Energy PV,photovoltaics,20210526-01:00,7.5
1003,Giant Wind Power,wind_power,20210526-01:00,6.7
1004,City consumption,consumption,20210526-01:00,-19.0
1001,Photovoltaics Tech,photovoltaics,20210526-02:00,7.5
1002,Solar Energy PV,photovoltaics,20210526-02:00,8.3
1003,Giant Wind Power,wind_power,20210526-02:00,6.7
1004,City consumption,consumption,20210526-02:00,-19.0
1001,Photovoltaics Tech,photovoltaics,20210526-03:00,8.3
1002,Solar Energy PV,photovoltaics,20210526-03:00,8.3
1003,Giant Wind Power,wind_power,20210526-03:00,6.7
1004,City consumption,consumption,20210526-03:00,-20.5
1001,Photovoltaics Tech,photovoltaics,20210526-04:00,8.3
1002,Solar Energy PV,photovoltaics,20210526-04:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210526-04:00,6.7
1004,City consumption,consumption,20210526-04:00,-21.5
1001,Photovoltaics Tech,photovoltaics,20210526-05:00,8.3
1002,Solar Energy PV,photovoltaics,20210526-05:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210526-05:00,6.7
1004,City consumption,consumption,20210526-05:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210526-06:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-06:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210526-06:00,6.7
1004,City consumption,consumption,20210526-06:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210526-07:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-07:00,9.9
1003,Giant Wind Power,wind_power,20210526-07:00,6.7
1004,City consumption,consumption,20210526-07:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210526-08:00,9.9
1002,Solar Energy PV,photovoltaics,20210526-08:00,10.7
1003,Giant Wind Power,wind_power,20210526-08:00,6.7
1004,City consumption,consumption,20210526-08:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210526-09:00,10.7
1002,Solar Energy PV,photovoltaics,20210526-09:00,12.3
1003,Giant Wind Power,wind_power,20210526-09:00,6.7
1004,City consumption,consumption,20210526-09:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210526-10:00,11.5
1002,Solar Energy PV,photovoltaics,20210526-10:00,13.9
1003,Giant Wind Power,wind_power,20210526-10:00,6.7
1004,City consumption,consumption,20210526-10:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-11:00,11.5
1002,Solar Energy PV,photovoltaics,20210526-11:00,13.9
1003,Giant Wind Power,wind_power,20210526-11:00,6.7
1004,City consumption,consumption,20210526-11:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-12:00,12.3
1002,Solar Energy PV,photovoltaics,20210526-12:00,13.100000000000001
1003,Giant Wind Power,wind_power,20210526-12:00,6.7
1004,City consumption,consumption,20210526-12:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-13:00,13.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-13:00,11.5
1003,Giant Wind Power,wind_power,20210526-13:00,6.7
1004,City consumption,consumption,20210526-13:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-14:00,13.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-14:00,11.5
1003,Giant Wind Power,wind_power,20210526-14:00,6.7
1004,City consumption,consumption,20210526-14:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-15:00,12.3
1002,Solar Energy PV,photovoltaics,20210526-15:00,11.5
1003,Giant Wind Power,wind_power,20210526-15:00,6.7
1004,City consumption,consumption,20210526-15:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210526-16:00,12.3
1002,Solar Energy PV,photovoltaics,20210526-16:00,9.9
1003,Giant Wind Power,wind_power,20210526-16:00,6.7
1004,City consumption,consumption,20210526-16:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210526-17:00,11.5
1002,Solar Energy PV,photovoltaics,20210526-17:00,8.3
1003,Giant Wind Power,wind_power,20210526-17:00,6.7
1004,City consumption,consumption,20210526-17:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210526-18:00,9.9
1002,Solar Energy PV,photovoltaics,20210526-18:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210526-18:00,6.7
1004,City consumption,consumption,20210526-18:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210526-19:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-19:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210526-19:00,6.7
1004,City consumption,consumption,20210526-19:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210526-20:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210526-20:00,7.5
1003,Giant Wind Power,wind_power,20210526-20:00,6.7
1004,City consumption,consumption,20210526-20:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210526-21:00,8.3
1002,Solar Energy PV,photovoltaics,20210526-21:00,7.5
1003,Giant Wind Power,wind_power,20210526-21:00,6.7
1004,City consumption,consumption,20210526-21:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210526-22:00,8.3
1002,Solar Energy PV,photovoltaics,20210526-22:00,8.3
1003,Giant Wind Power,wind_power,20210526-22:00,6.7
1004,City consumption,consumption,20210526-22:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210526-23:00,7.5
1002,Solar Energy PV,photovoltaics,20210526-23:00,7.5
1003,Giant Wind Power,wind_power,20210526-23:00,6.7
1004,City consumption,consumption,20210526-23:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210527-00:00,7.5
1002,Solar Energy PV,photovoltaics,20210527-00:00,7.5
1003,Giant Wind Power,wind_power,20210527-00:00,6.7
1004,City consumption,consumption,20210527-00:00,-19.5
1001,Photovoltaics Tech,photovoltaics,20210527-01:00,7.5
1002,Solar Energy PV,photovoltaics,20210527-01:00,7.5
1003,Giant Wind Power,wind_power,20210527-01:00,6.7
1004,City consumption,consumption,20210527-01:00,-19.0
1001,Photovoltaics Tech,photovoltaics,20210527-02:00,7.5
1002,Solar Energy PV,photovoltaics,20210527-02:00,8.3
1003,Giant Wind Power,wind_power,20210527-02:00,6.7
1004,City consumption,consumption,20210527-02:00,-19.0
1001,Photovoltaics Tech,photovoltaics,20210527-03:00,8.3
1002,Solar Energy PV,photovoltaics,20210527-03:00,8.3
1003,Giant Wind Power,wind_power,20210527-03:00,6.7
1004,City consumption,consumption,20210527-03:00,-20.5
1001,Photovoltaics Tech,photovoltaics,20210527-04:00,8.3
1002,Solar Energy PV,photovoltaics,20210527-04:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210527-04:00,6.7
1004,City consumption,consumption,20210527-04:00,-21.5
1001,Photovoltaics Tech,photovoltaics,20210527-05:00,8.3
1002,Solar Energy PV,photovoltaics,20210527-05:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210527-05:00,6.7
1004,City consumption,consumption,20210527-05:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210527-06:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-06:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210527-06:00,6.7
1004,City consumption,consumption,20210527-06:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210527-07:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-07:00,9.9
1003,Giant Wind Power,wind_power,20210527-07:00,6.7
1004,City consumption,consumption,20210527-07:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210527-08:00,9.9
1002,Solar Energy PV,photovoltaics,20210527-08:00,10.7
1003,Giant Wind Power,wind_power,20210527-08:00,6.7
1004,City consumption,consumption,20210527-08:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210527-09:00,10.7
1002,Solar Energy PV,photovoltaics,20210527-09:00,12.3
1003,Giant Wind Power,wind_power,20210527-09:00,6.7
1004,City consumption,consumption,20210527-09:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210527-10:00,11.5
1002,Solar Energy PV,photovoltaics,20210527-10:00,13.9
1003,Giant Wind Power,wind_power,20210527-10:00,6.7
1004,City consumption,consumption,20210527-10:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-11:00,11.5
1002,Solar Energy PV,photovoltaics,20210527-11:00,13.9
1003,Giant Wind Power,wind_power,20210527-11:00,6.7
1004,City consumption,consumption,20210527-11:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-12:00,12.3
1002,Solar Energy PV,photovoltaics,20210527-12:00,13.100000000000001
1003,Giant Wind Power,wind_power,20210527-12:00,6.7
1004,City consumption,consumption,20210527-12:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-13:00,13.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-13:00,11.5
1003,Giant Wind Power,wind_power,20210527-13:00,6.7
1004,City consumption,consumption,20210527-13:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-14:00,13.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-14:00,11.5
1003,Giant Wind Power,wind_power,20210527-14:00,6.7
1004,City consumption,consumption,20210527-14:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-15:00,12.3
1002,Solar Energy PV,photovoltaics,20210527-15:00,11.5
1003,Giant Wind Power,wind_power,20210527-15:00,6.7
1004,City consumption,consumption,20210527-15:00,-26.5
1001,Photovoltaics Tech,photovoltaics,20210527-16:00,12.3
1002,Solar Energy PV,photovoltaics,20210527-16:00,9.9
1003,Giant Wind Power,wind_power,20210527-16:00,6.7
1004,City consumption,consumption,20210527-16:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210527-17:00,11.5
1002,Solar Energy PV,photovoltaics,20210527-17:00,8.3
1003,Giant Wind Power,wind_power,20210527-17:00,6.7
1004,City consumption,consumption,20210527-17:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210527-18:00,9.9
1002,Solar Energy PV,photovoltaics,20210527-18:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210527-18:00,6.7
1004,City consumption,consumption,20210527-18:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210527-19:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-19:00,9.100000000000001
1003,Giant Wind Power,wind_power,20210527-19:00,6.7
1004,City consumption,consumption,20210527-19:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210527-20:00,9.100000000000001
1002,Solar Energy PV,photovoltaics,20210527-20:00,7.5
1003,Giant Wind Power,wind_power,20210527-20:00,6.7
1004,City consumption,consumption,20210527-20:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210527-21:00,8.3
1002,Solar Energy PV,photovoltaics,20210527-21:00,7.5
1003,Giant Wind Power,wind_power,20210527-21:00,6.7
1004,City consumption,consumption,20210527-21:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210527-22:00,8.3
1002,Solar Energy PV,photovoltaics,20210527-22:00,8.3
1003,Giant Wind Power,wind_power,20210527-22:00,6.7
1004,City consumption,consumption,20210527-22:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210527-23:00,7.5
1002,Solar Energy PV,photovoltaics,20210527-23:00,7.5
1003,Giant Wind Power,wind_power,20210527-23:00,6.7
1004,City consumption,consumption,20210527-23:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210528-00:00,6.0
1002,Solar Energy PV,photovoltaics,20210528-00:00,6.0
1003,Giant Wind Power,wind_power,20210528-00:00,7.6000000000000005
1004,City consumption,consumption,20210528-00:00,-19.2
1001,Photovoltaics Tech,photovoltaics,20210528-01:00,6.0
1002,Solar Energy PV,photovoltaics,20210528-01:00,6.0
1003,Giant Wind Power,wind_power,20210528-01:00,7.6000000000000005
1004,City consumption,consumption,20210528-01:00,-18.7
1001,Photovoltaics Tech,photovoltaics,20210528-02:00,6.0
1002,Solar Energy PV,photovoltaics,20210528-02:00,6.800000000000001
1003,Giant Wind Power,wind_power,20210528-02:00,7.6000000000000005
1004,City consumption,consumption,20210528-02:00,-18.7
1001,Photovoltaics Tech,photovoltaics,20210528-03:00,6.800000000000001
1002,Solar Energy PV,photovoltaics,20210528-03:00,6.800000000000001
1003,Giant Wind Power,wind_power,20210528-03:00,7.6000000000000005
1004,City consumption,consumption,20210528-03:00,-20.2
1001,Photovoltaics Tech,photovoltaics,20210528-04:00,6.800000000000001
1002,Solar Energy PV,photovoltaics,20210528-04:00,7.6000000000000005
1003,Giant Wind Power,wind_power,20210528-04:00,7.6000000000000005
1004,City consumption,consumption,20210528-04:00,-21.2
1001,Photovoltaics Tech,photovoltaics,20210528-05:00,6.800000000000001
1002,Solar Energy PV,photovoltaics,20210528-05:00,7.6000000000000005
1003,Giant Wind Power,wind_power,20210528-05:00,7.6000000000000005
1004,City consumption,consumption,20210528-05:00,-22.2
1001,Photovoltaics Tech,photovoltaics,20210528-06:00,7.6000000000000005
1002,Solar Energy PV,photovoltaics,20210528-06:00,7.6000000000000005
1003,Giant Wind Power,wind_power,20210528-06:00,7.6000000000000005
1004,City consumption,consumption,20210528-06:00,-22.2
1001,Photovoltaics Tech,photovoltaics,20210528-07:00,7.6000000000000005
1002,Solar Energy PV,photovoltaics,20210528-07:00,8.4
1003,Giant Wind Power,wind_power,20210528-07:00,7.6000000000000005
1004,City consumption,consumption,20210528-07:00,-23.2
1001,Photovoltaics Tech,photovoltaics,20210528-08:00,8.4
1002,Solar Energy PV,photovoltaics,20210528-08:00,9.2
1003,Giant Wind Power,wind_power,20210528-08:00,7.6000000000000005
1004,City consumption,consumption,20210528-08:00,-24.2
1001,Photovoltaics Tech,photovoltaics,20210528-09:00,9.2
1002,Solar Energy PV,photovoltaics,20210528-09:00,10.8
1003,Giant Wind Power,wind_power,20210528-09:00,7.6000000000000005
1004,City consumption,consumption,20210528-09:00,-24.7
1001,Photovoltaics Tech,photovoltaics,20210528-10:00,10.0
1002,Solar Energy PV,photovoltaics,20210528-10:00,12.4
1003,Giant Wind Power,wind_power,20210528-10:00,7.6000000000000005
1004,City consumption,consumption,20210528-10:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-11:00,10.0
1002,Solar Energy PV,photovoltaics,20210528-11:00,12.4
1003,Giant Wind Power,wind_power,20210528-11:00,7.6000000000000005
1004,City consumption,consumption,20210528-11:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-12:00,10.8
1002,Solar Energy PV,photovoltaics,20210528-12:00,11.600000000000001
1003,Giant Wind Power,wind_power,20210528-12:00,7.6000000000000005
1004,City consumption,consumption,20210528-12:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-13:00,11.600000000000001
1002,Solar Energy PV,photovoltaics,20210528-13:00,10.0
1003,Giant Wind Power,wind_power,20210528-13:00,7.6000000000000005
1004,City consumption,consumption,20210528-13:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-14:00,11.600000000000001
1002,Solar Energy PV,photovoltaics,20210528-14:00,10.0
1003,Giant Wind Power,wind_power,20210528-14:00,7.6000000000000005
1004,City consumption,consumption,20210528-14:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-15:00,10.8
1002,Solar Energy PV,photovoltaics,20210528-15:00,10.0
1003,Giant Wind Power,wind_power,20210528-15:00,7.6000000000000005
1004,City consumption,consumption,20210528-15:00,-26.2
1001,Photovoltaics Tech,photovoltaics,20210528-16:00,10.8
1002,Solar Energy PV,photovoltaics,20210528-16:00,8.4
1003,Giant Wind Power,wind_power,20210528-16:00,7.6000000000000005
1004,City consumption,consumption,20210528-16:00,-25.2
1001,Photovoltaics Tech,photovoltaics,20210528-17:00,10.0
1002,Solar Energy PV,photovoltaics,20210528-17:00,6.800000000000001
1003,Giant Wind Power,wind_power,20210528-17:00,7.6000000000000005
1004,City consumption,consumption,20210528-17:00,-24.2
1001,Photovoltaics Tech,photovoltaics,20210528-18:00,8.4
1002,Solar Energy PV,photovoltaics,20210528-18:00,7.6000000000000005
1003,Giant Wind Power,wind_power,20210528-18:00,7.6000000000000005
1004,City consumption,consumption,20210528-18:00,-23.2
1001,Photovoltaics Tech,photovoltaics,20210528-19:00,7.6000000000000005
1002,Solar Energy PV,photovoltaics,20210528-19:00,7.6000000000000005
1003,Giant Wind Power,wind_power,20210528-19:00,7.6000000000000005
1004,City consumption,consumption,20210528-19:00,-25.2
1001,Photovoltaics Tech,photovoltaics,20210528-20:00,7.6000000000000005
1002,Solar Energy PV,photovoltaics,20210528-20:00,6.0
1003,Giant Wind Power,wind_power,20210528-20:00,7.6000000000000005
1004,City consumption,consumption,20210528-20:00,-25.2
1001,Photovoltaics Tech,photovoltaics,20210528-21:00,6.800000000000001
1002,Solar Energy PV,photovoltaics,20210528-21:00,6.0
1003,Giant Wind Power,wind_power,20210528-21:00,7.6000000000000005
1004,City consumption,consumption,20210528-21:00,-25.2
1001,Photovoltaics Tech,photovoltaics,20210528-22:00,6.800000000000001
1002,Solar Energy PV,photovoltaics,20210528-22:00,6.800000000000001
1003,Giant Wind Power,wind_power,20210528-22:00,7.6000000000000005
1004,City consumption,consumption,20210528-22:00,-24.2
1001,Photovoltaics Tech,photovoltaics,20210528-23:00,6.0
1002,Solar Energy PV,photovoltaics,20210528-23:00,6.0
1003,Giant Wind Power,wind_power,20210528-23:00,7.6000000000000005
1004,City consumption,consumption,20210528-23:00,-22.2
