id,name,type,dTime,energy_power
1003,City consumption,consumption,20210526-17:00,-12.886297027883403
1001,Photovoltaics Tech,photovoltaics,20210526-18:00,7.021282665752089
1002,Giant Wind Power,wind_power,20210526-18:00,13.358918672727276
1003,City consumption,consumption,20210526-18:00,-13.030709204874741
1001,Photovoltaics Tech,photovoltaics,20210526-19:00,7.042804585172869
1002,Giant Wind Power,wind_power,20210526-19:00,13.437875037168833
1003,City consumption,consumption,20210526-19:00,-12.895150499147471
1001,Photovoltaics Tech,photovoltaics,20210526-20:00,6.835943291975466
1002,Giant Wind Power,wind_power,20210526-20:00,13.923236389298703
1003,City consumption,consumption,20210526-20:00,-11.77181024858037
1001,Photovoltaics Tech,photovoltaics,20210526-21:00,6.892978194440401
1002,Giant Wind Power,wind_power,20210526-21:00,14.043678390519483
1003,City consumption,consumption,20210526-21:00,-11.681154133640975
1001,Photovoltaics Tech,photovoltaics,20210526-22:00,8.553774016837654
1002,Giant Wind Power,wind_power,20210526-22:00,12.138280340285714
1003,City consumption,consumption,20210526-22:00,-17.214789491596463
1001,Photovoltaics Tech,photovoltaics,20210526-23:00,10.28835825982125
1002,Giant Wind Power,wind_power,20210526-23:00,11.530431060025975
1003,City consumption,consumption,20210526-23:00,-20.7012111076472
1001,Photovoltaics Tech,photovoltaics,20210527-00:00,12.289609565580001
1002,Giant Wind Power,wind_power,20210527-00:00,11.004660029896106
1003,City consumption,consumption,20210527-00:00,-24.748072283867682
1001,Photovoltaics Tech,photovoltaics,20210527-01:00,14.434852037862832
1002,Giant Wind Power,wind_power,20210527-01:00,10.206412717324678
1003,City consumption,consumption,20210527-01:00,-29.218077375722757
1001,Photovoltaics Tech,photovoltaics,20210527-02:00,18.169606109286992
1002,Giant Wind Power,wind_power,20210527-02:00,6.689018850675323
1003,City consumption,consumption,20210527-02:00,-39.8191964931368
1001,Photovoltaics Tech,photovoltaics,20210527-03:00,19.049492887165208
1002,Giant Wind Power,wind_power,20210527-03:00,6.36658462025974
1003,City consumption,consumption,20210527-03:00,-41.82907010544538
1001,Photovoltaics Tech,photovoltaics,20210527-04:00,19.285449285839587
1002,Giant Wind Power,wind_power,20210527-04:00,6.094632998389607
1003,City consumption,consumption,20210527-04:00,-42.57091760163833
1001,Photovoltaics Tech,photovoltaics,20210527-05:00,19.286452009785876
1002,Giant Wind Power,wind_power,20210527-05:00,4.98309725054545
1003,City consumption,consumption,20210527-05:00,-43.83773002727446
1001,Photovoltaics Tech,photovoltaics,20210527-06:00,18.143469429425622
1002,Giant Wind Power,wind_power,20210527-06:00,5.269077830441555
1003,City consumption,consumption,20210527-06:00,-41.69055415209131
1001,Photovoltaics Tech,photovoltaics,20210527-07:00,16.340709406581986
1002,Giant Wind Power,wind_power,20210527-07:00,5.914542430701295
1003,City consumption,consumption,20210527-07:00,-38.040730375958276
1001,Photovoltaics Tech,photovoltaics,20210527-08:00,13.961904038999638
1002,Giant Wind Power,wind_power,20210527-08:00,7.210615254727271
1003,City consumption,consumption,20210527-08:00,-32.75055315225828
1001,Photovoltaics Tech,photovoltaics,20210527-09:00,12.713645032263926
1002,Giant Wind Power,wind_power,20210527-09:00,7.582721471428569
1003,City consumption,consumption,20210527-09:00,-30.13927564899971
1001,Photovoltaics Tech,photovoltaics,20210527-10:00,10.848688963611476
1002,Giant Wind Power,wind_power,20210527-10:00,9.529172217662335
1003,City consumption,consumption,20210527-10:00,-24.50742996318053
1001,Photovoltaics Tech,photovoltaics,20210527-11:00,9.66869143989316
1002,Giant Wind Power,wind_power,20210527-11:00,10.039779632467532
1003,City consumption,consumption,20210527-11:00,-22.04251407922878
1001,Photovoltaics Tech,photovoltaics,20210527-12:00,8.835871993217843
1002,Giant Wind Power,wind_power,20210527-12:00,10.457827196311689
1003,City consumption,consumption,20210527-12:00,-20.39161958080967
1001,Photovoltaics Tech,photovoltaics,20210527-13:00,8.335531785666374
1002,Giant Wind Power,wind_power,20210527-13:00,10.65234967535065
1003,City consumption,consumption,20210527-13:00,-19.613981547589024
1001,Photovoltaics Tech,photovoltaics,20210527-14:00,7.666871162767672
1002,Giant Wind Power,wind_power,20210527-14:00,11.307221253324677
1003,City consumption,consumption,20210527-14:00,-17.88526146180547
1001,Photovoltaics Tech,photovoltaics,20210527-15:00,7.3291948385287125
1002,Giant Wind Power,wind_power,20210527-15:00,11.55624556251948
1003,City consumption,consumption,20210527-15:00,-16.793896159502445
1001,Photovoltaics Tech,photovoltaics,20210527-16:00,7.4157516488274124
1002,Giant Wind Power,wind_power,20210527-16:00,11.092834014337663
1003,City consumption,consumption,20210527-16:00,-17.08101465285742
1001,Photovoltaics Tech,photovoltaics,20210527-17:00,6.952246756227413
1002,Giant Wind Power,wind_power,20210527-17:00,11.253203462311687
1003,City consumption,consumption,20210527-17:00,-15.637077927095515
1001,Photovoltaics Tech,photovoltaics,20210527-18:00,6.953523433809232
1002,Giant Wind Power,wind_power,20210527-18:00,11.156940950805193
1003,City consumption,consumption,20210527-18:00,-15.64634858020807
1001,Photovoltaics Tech,photovoltaics,20210527-19:00,6.906427726687154
1002,Giant Wind Power,wind_power,20210527-19:00,11.427772786493506
1003,City consumption,consumption,20210527-19:00,-15.539284306433181
1001,Photovoltaics Tech,photovoltaics,20210527-20:00,6.99453020260144
1002,Giant Wind Power,wind_power,20210527-20:00,11.948607534051948
1003,City consumption,consumption,20210527-20:00,-15.000407480576035
1001,Photovoltaics Tech,photovoltaics,20210527-21:00,7.079524789837803
1002,Giant Wind Power,wind_power,20210527-21:00,12.058325821272728
1003,City consumption,consumption,20210527-21:00,-15.199207983112835
1001,Photovoltaics Tech,photovoltaics,20210527-22:00,9.243094807719551
1002,Giant Wind Power,wind_power,20210527-22:00,9.922014610103894
1003,City consumption,consumption,20210527-22:00,-20.767804168463794
1001,Photovoltaics Tech,photovoltaics,20210527-23:00,10.744252203667536
1002,Giant Wind Power,wind_power,20210527-23:00,9.48721348381818
1003,City consumption,consumption,20210527-23:00,-23.87889043469427
1001,Photovoltaics Tech,photovoltaics,20210528-00:00,12.988961594811068
1002,Giant Wind Power,wind_power,20210528-00:00,8.27699923872727
1003,City consumption,consumption,20210528-00:00,-28.645693291318437
1001,Photovoltaics Tech,photovoltaics,20210528-01:00,15.56704127324712
1002,Giant Wind Power,wind_power,20210528-01:00,6.528503254181812
1003,City consumption,consumption,20210528-01:00,-34.07898867279164
1001,Photovoltaics Tech,photovoltaics,20210528-02:00,18.87762871672963
1002,Giant Wind Power,wind_power,20210528-02:00,3.422347607792198
1003,City consumption,consumption,20210528-02:00,-42.23195190236348
1001,Photovoltaics Tech,photovoltaics,20210528-03:00,20.2448582444466
1002,Giant Wind Power,wind_power,20210528-03:00,3.0685930999999886
1003,City consumption,consumption,20210528-03:00,-44.81398085805152
1001,Photovoltaics Tech,photovoltaics,20210528-04:00,21.120389045822964
1002,Giant Wind Power,wind_power,20210528-04:00,2.9545238593506387
1003,City consumption,consumption,20210528-04:00,-46.44219351747087
1001,Photovoltaics Tech,photovoltaics,20210528-05:00,21.90381420216251
1002,Giant Wind Power,wind_power,20210528-05:00,2.384259999480509
1003,City consumption,consumption,20210528-05:00,-48.46768143835102
1001,Photovoltaics Tech,photovoltaics,20210528-06:00,21.366187399611103
1002,Giant Wind Power,wind_power,20210528-06:00,2.6251662076623283
1003,City consumption,consumption,20210528-06:00,-47.31839161665333
1001,Photovoltaics Tech,photovoltaics,20210528-07:00,20.295185221169056
1002,Giant Wind Power,wind_power,20210528-07:00,3.0539980535584323
1003,City consumption,consumption,20210528-07:00,-45.142264306577104
1001,Photovoltaics Tech,photovoltaics,20210528-08:00,18.592077246769126
1002,Giant Wind Power,wind_power,20210528-08:00,3.8574981174545364
1003,City consumption,consumption,20210528-08:00,-41.4446827064245
1001,Photovoltaics Tech,photovoltaics,20210528-09:00,17.162468821894294
1002,Giant Wind Power,wind_power,20210528-09:00,4.554409943948044
1003,City consumption,consumption,20210528-09:00,-38.29184892215446
1001,Photovoltaics Tech,photovoltaics,20210528-10:00,12.951268943501507
1002,Giant Wind Power,wind_power,20210528-10:00,8.294922622779216
1003,City consumption,consumption,20210528-10:00,-26.89434308678507
1001,Photovoltaics Tech,photovoltaics,20210528-11:00,10.049603358146426
1002,Giant Wind Power,wind_power,20210528-11:00,9.589934666311684
1003,City consumption,consumption,20210528-11:00,-20.42828147789861
1001,Photovoltaics Tech,photovoltaics,20210528-12:00,9.498279973812632
1002,Giant Wind Power,wind_power,20210528-12:00,9.944908540909086
1003,City consumption,consumption,20210528-12:00,-19.210258062753343
1001,Photovoltaics Tech,photovoltaics,20210528-13:00,10.79997402601183
1002,Giant Wind Power,wind_power,20210528-13:00,8.773506493506488
1003,City consumption,consumption,20210528-13:00,-22.649956710069546
1001,Photovoltaics Tech,photovoltaics,20210528-14:00,10.11533982732092
1002,Giant Wind Power,wind_power,20210528-14:00,10.093368096415581
1003,City consumption,consumption,20210528-14:00,-20.008899712251363
1001,Photovoltaics Tech,photovoltaics,20210528-15:00,8.399942716544297
1002,Giant Wind Power,wind_power,20210528-15:00,11.618136209480518
1003,City consumption,consumption,20210528-15:00,-15.957047384766515
1001,Photovoltaics Tech,photovoltaics,20210528-16:00,7.624512372367673
1002,Giant Wind Power,wind_power,20210528-16:00,12.966291016649352
1003,City consumption,consumption,20210528-16:00,-13.657520620662616
1001,Photovoltaics Tech,photovoltaics,20210528-17:00,7.495338686178063
1002,Giant Wind Power,wind_power,20210528-17:00,12.850164979012987
1003,City consumption,consumption,20210528-17:00,-13.349374000822792
1001,Photovoltaics Tech,photovoltaics,20210528-18:00,7.669866522427414
1002,Giant Wind Power,wind_power,20210528-18:00,12.445526476883117
1003,City consumption,consumption,20210528-18:00,-13.654539442190758
1001,Photovoltaics Tech,photovoltaics,20210528-19:00,7.7692927033417
1002,Giant Wind Power,wind_power,20210528-19:00,12.013232828987011
1003,City consumption,consumption,20210528-19:00,-13.984535458000277
1001,Photovoltaics Tech,photovoltaics,20210528-20:00,7.394295471783258
1002,Giant Wind Power,wind_power,20210528-20:00,12.3450108172987
1003,City consumption,consumption,20210528-20:00,-12.79525435778383
1001,Photovoltaics Tech,photovoltaics,20210528-21:00,7.310190707549492
1002,Giant Wind Power,wind_power,20210528-21:00,12.289473890285711
1003,City consumption,consumption,20210528-21:00,-12.383651179298985
1001,Photovoltaics Tech,photovoltaics,20210528-22:00,9.078654898207644
1002,Giant Wind Power,wind_power,20210528-22:00,10.859879101532467
1003,City consumption,consumption,20210528-22:00,-19.400878016101252
1001,Photovoltaics Tech,photovoltaics,20210528-23:00,10.776660291398795
1002,Giant Wind Power,wind_power,20210528-23:00,10.251370616805193
1003,City consumption,consumption,20210528-23:00,-23.011150774563365
